Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.767456922477588E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.767456922477588E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011534913844955177	0.0	0.0	0.0	0.0	0.0	0.0	18.900000281631947	-1.0000000149011612	0.2000000029802322	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15083579282023585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15083579282023585	0.0	0.001012480665241936	0.0	0.0	0.0	0.0	0.0	0.0	0.1516715834052976	0.0	0.0	0.0	0.0	0.0	0.0	18.30000027269125	-1.0000000149011612	0.2300501287412972	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4016804044759216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4016804044759216	0.0	0.20368996672174286	0.0	0.0	0.0	0.0	0.0	0.0	0.4026110237024665	0.0	0.0	0.0	0.0	0.0	0.0	18.200000271201134	-1.0000000149011612	0.2374391897389157	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.549927758679984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.549927758679984	0.0	0.4175936182443482	0.0	0.0	0.0	0.0	0.0	0.0	0.5507544176648893	0.0	0.0	0.0	0.0	0.0	0.0	18.30000027269125	-1.0000000149011612	0.22974077692578773	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6492978752352386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6492978752352386	0.0	0.5554412725927564	0.0	0.0	0.0	0.0	0.0	0.0	0.6499578399218913	0.0	0.0	0.0	0.0	0.0	0.0	17.30000025779009	-1.0000000149011612	0.2853014932679828	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7207414609975734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7207414609975734	0.0	0.6522666407517647	0.0	0.0	0.0	0.0	0.0	0.0	0.7212477032370778	0.0	0.0	0.0	0.0	0.0	0.0	17.100000254809856	-1.0000000149011612	0.2983267035461072	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7722666818707403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7722666818707403	0.0	0.7217757700242495	0.0	0.0	0.0	0.0	0.0	0.0	0.7726477350696557	0.0	0.0	0.0	0.0	0.0	0.0	16.600000247359276	-1.0000000149011612	0.3306513646612664	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8092800564958134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8092800564958134	0.0	0.7719109773099921	0.0	0.0	0.0	0.0	0.0	0.0	0.8095639938171603	0.0	0.0	0.0	0.0	0.0	0.0	16.00000023841858	-1.0000000149011612	0.3715932420220481	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8364079567069177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8364079567069177	0.0	0.8086801286549603	0.0	0.0	0.0	0.0	0.0	0.0	0.8366188099404301	0.0	0.0	0.0	0.0	0.0	0.0	15.400000229477882	-1.0000000149011612	0.40674767145031876	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8556705950400401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8556705950400401	0.0	0.835086680035463	0.0	0.0	0.0	0.0	0.0	0.0	0.855826987261884	0.0	0.0	0.0	0.0	0.0	0.0	14.800000220537186	-1.0000000149011612	0.446612390659068	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666934471579526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666934471579526	0.0	0.8514667106253426	0.0	0.0	0.0	0.0	0.0	0.0	0.8668089062172436	0.0	0.0	0.0	0.0	0.0	0.0	13.600000202655792	-1.0000000149011612	0.5278828757721555	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8751721742214981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8751721742214981	0.0	0.8638816242136	0.0	0.0	0.0	0.0	0.0	0.0	0.8752576550940007	0.0	0.0	0.0	0.0	0.0	0.0	13.200000196695328	-1.0000000149011612	0.5619470474027458	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8798878165730248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8798878165730248	0.0	0.8715211485981429	0.0	0.0	0.0	0.0	0.0	0.0	0.8799510848963129	0.0	0.0	0.0	0.0	0.0	0.0	12.600000187754631	-1.0000000149011612	0.6097273848230836	
Sparta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8825092114971433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8825092114971433	0.0	0.8763065334439931	0.0	0.0	0.0	0.0	0.0	0.0	0.8825560662663248	0.0	0.0	0.0	0.0	0.0	0.0	11.900000177323818	-1.0000000149011612	0.6476974708589673	
Sparta	0.0	0.2516582124394582	0.0	0.0	0.0	0.0	0.2511054762014023	0.2507369853760316	0.0	0.8690106846151563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8690106846151563	0.0	0.8655235475418178	-0.2501689623473905	-0.25497462986779407	0.0	0.0	0.0	0.0	0.8690445753169356	0.0	0.0	0.0	0.0	0.0	0.0	11.60000017285347	-1.0000000149011612	0.6698251272443698	
